Tales Of Adventurers [Animation],45,72.58%,62,
Izzy's Lullaby - Mlp G5 Fan Animation,37,59.68%,62,
Cmc And The Lemonade Stand (Mlp Fan Animation),33,53.23%,62,
Princewhateverer - Ghost In The Sun [Mlp Animatic],30,48.39%,62,
It's A Beautiful Day [Pmv],26,41.94%,62,
Blossom || Cover + Animation,21,33.87%,62,
What Is A Kirin?,20,32.26%,62,
Friendship & Reunion Advice From Starlight Glimmer [Mlp Sfm],16,25.81%,62,
Trixie Gets Out Lawyered (Shitpost),14,22.58%,62,Tie determined randomly by computer
All Of The Singing That Isn't Songs || Mlp:Fim,14,22.58%,62,Tie determined randomly by computer
The Bizarre World Of My Little Pony Fangames,11,17.74%,62,
【𝑷𝑴𝑽/𝟒𝑲】 𝑺𝒕𝒂𝒓𝒍𝒊𝒈𝒉𝒕,11,17.74%,62,HM [Mention other uploads from this creator?]
Remember When Spike Was A Pony?,11,17.74%,62,
【Mlp/Pmv/4K】 The Smile Song,9,14.52%,62,
Solving The Value Of The Bit Ft. @Star Strike,7,11.29%,62,
The Wellerman | July Patreon Thank Post,7,11.29%,62,
Friendship Is Witchcraft: A Deep Dive Into The Infamous Mlp Abridged Series/Parody/Fandub/Thing???,6,9.68%,62,
Every Episode Of Mlp:Fim In 10 Seconds Or Less (Season 2),6,9.68%,62,HM
"Tf2 Analysis: ""Let'S Get Down To Business"" (Part One)",5,8.06%,62,
Is There Any Hope For Mlp G5?,5,8.06%,62,
"[Sfm] I'M Flying ""Animation Meme""",5,8.06%,62,
[Pmv] Rollin' (Idw Comics: Cosmos),5,8.06%,62,
Somewhere Out There Karaoke Ft. Drwolf & Lightning Bliss,5,8.06%,62,
Izzy'S Lullaby - Mlp G5 Animation,4,6.45%,62,
Maud Pie Sings Stuck Inside Your Head Ii Mlp Amv,4,6.45%,62,
After The Fact: Common Ground,4,6.45%,62,
[Mini Pmv] Moments Like This - The Afters,4,6.45%,62,
Pmv: Just What I Needed (Judge'S Choice At Everfree Nw 2022),3,4.84%,62,
Explaining The Biggest My Little Pony Iceberg,3,4.84%,62,
Pmv - Friday I'M In Love,3,4.84%,62,
