Luna's Friendship Test (MLP in real life),42,72.41%,58,
Alicorn Toddler Survival Guide,35,60.34%,58,
Bronies React: My Little Pony G5 - A New Generation,30,51.72%,58,
Elements Of Justice ~ Crusading For A Turnabout (Case 2) [Ep 4 - Trial],24,41.38%,58,
Sun and Star Knights [MLP Stop-Motion],23,39.66%,58,
Brony 2021,20,34.48%,58,Tie broken by random
4everfreebrony - I Wish I Could Stand On A Cloud [PMV by CreeperZone],20,34.48%,58,Tie broken by random
"""Hang In There, Everybody!""",19,32.76%,58,
Pony Town: Rainbow Factory #4 (Final),18,31.03%,58,
【Mad/Pmv】Stay,16,27.59%,58,
[SFM] 20% Cooler?,15,25.86%,58,HM
【Music Video】Imitation Game (Fan Animation By Karibela),14,24.14%,58,[Looks like a December video which was reuploaded?]
Pewdiepie Likes Applejack?!,14,24.14%,58,HM
Who Controls The Sun And Moon Now? ☀️🌙,12,20.69%,58,
The Enchanted Kingdom - Amv,8,13.79%,58,
Fnf X Pibby Concept Song || Vs Twilight Sparkle - Dusk Till Dawn,8,13.79%,58,
G5 Mlp Meets Kirby,6,10.34%,58,
My Little Dune,6,10.34%,58,HM
The Future Of Alicorns 🦄,4,6.90%,58,
Birthday Message From Twilight Sparkle [Mlp Sfm],4,6.90%,58,
Gryffin - After You (My Little Pony: A New Generation Pmv),3,5.17%,58,
Mlp G5 Memes #7 [Ft. Viewers],3,5.17%,58,
Magical Toy | Edventures | Episode: 2,3,5.17%,58,
The Demon Child Cozy Glow,2,3.45%,58,
Christmas Gift For The Mane Six Hearth'S Warming Day [Mlp Sfm],2,3.45%,58,
Optimum Pride But It's Filipina Applejack (Mlp: Parody Animation),2,3.45%,58,
Ponies But They'Re Autotuned [Vgm],2,3.45%,58,
"Danger, Danger But Beats 2 And 4 Are Swapped",2,3.45%,58,
Encanto - We Don'T Talk About Bruno Pmv,2,3.45%,58,
The Future Of Alicorns,2,3.45%,58,
When The Backing Track Messes Up But You Gotta Keep The Show Going Anyway,2,3.45%,58,
Sunny Becoming Uncanny (Possible G5 Episodes),2,3.45%,58,
We Watched My Little Pony In 2022...,1,1.72%,58,
Sfm: Mordetwi Nightmare,1,1.72%,58,
The Crazy World Of Mlp Comics,1,1.72%,58,
Sunny Becoming Canny,1,,,
[Sfm] I Am Fluttershy,1,,,
Life'S A Breeze Episode 9 Too Late,1,,,
Mlp G5 Mother Knows Best (Sprout And Phyllis),1,,,
[Mlp] [Sfm] Ponies Vibing (Oc Version),1,,,
My Russian Pony - 💥Fun For The Whole Night!💥,1,,,
After The Fact: Storm Heist,1,,,
Paper Planes,1,,,
Fluttershy - Yay! Ytp Meme,1,,,
Different View Of Spirits: Pinkie Pie,1,,,
Comments Vs Ponies 3!,1,,,
Autumn'S Weather Report,1,,,
"""The Ballad Of Lord Tirek"" An Mlp In A Nutshell Fan Song ~ Round Trip'S Birthday Part 2",1,,,
Sunny Becoming Uncanny (Why Magic Disappeared),1,,,
[Mlp/Fnaf/Sfm] Five Nights At Pinkie'S Project 1987 | Thelivingtombstone'S Fnaf Song Mash-Up,1,,,
4Everfreebrony - Who Named Us [Rock],1,,,
Mlp Fit Right In But Every Other Beat Is Missing,1,,,
Where Is Mlp G5?,1,,,
The Schuyler Sisters - Pmv,1,,,
[Mlp] | 2022 New Year Pmv | Last One Standingfalls Rainbow,1,,,
Mlp: The Forest Beast Episode 1 (The Enchanted Forest),1,,,
The Newer Beginning | Edventures | Episode: 1,1,,,
[Ytp] Unicorns Are Not Okay 🦄,1,,,
[Music Video] Imitation Game [Music Video] (Fan Animation By Karibela),1,,,
My Little Pony Clipshow No One'S Seen,1,,,
Very Random Mlp G5 Memes (Volume 8) [Featuring Star Strike],1,,,
Glowin' Up But Every Other Beat Is Missing,1,,,
Applebloom Brings It Hard,1,,,
Who Controls The Sun And Moon Now?,1,,,
[Mad/Pmv] Stay,1,,,
Bronies React: My Little Pony - A New Generation,1,,,
Everfreebrony - I Wish I Could Stand On A Cloud [Pmv By Creeperzone],1,,,
Sunny Discovers The Earth Pony Crystal | My Little Pony: A New Generation [Hd],1,,,
3 Levels Of Brony G5 (My Little Pony: A New Generation),1,,,
Best Of 2021,1,,,
Tomorrow,1,,,
Sparky And Friends (Ear Flop Meme),1,,,
The Lost Mlp G5 Movie!,1,,,
[Mlp Comic Dub] The Best Mare (Uplifting),1,,,
