Pony Girl 2 [YTP],27,60.00%,45,
Paper Derpy's First Movie ~Chapter 4~,25,55.56%,45,
So You Like Ponies? Name Every One.,23,51.11%,45,Tie determined randomly.
Grandcolt - Wwiii (Animated Music Video),23,51.11%,45,Tie determined randomly.
Fallout: Equestria But God's Blessing On This Wonderful World.,22,48.89%,45,
Red Sus Amogus,17,37.78%,45,
Zack Snyder's My Little Pony: The Final Season | Trailer Style,13,28.89%,45,
All Of The Unique Ending Music || Mlp:Fim,12,26.67%,45,
Into The Mlp Multiverse 🌀,11,24.44%,45,
Ponytown Dubbed With Half-Life Sfx,9,20.00%,45,Tie determined randomly.
Friendship Is Musical Vgm #1,9,20.00%,45,"Tie determined randomly, also creator already placed higher on list."
"Tf2 Analysis: ""The Blissy Is Booped!"" (April Fools)",8,17.78%,45,
"Amwdw ""Lightning Bliss And The Fear Of Not Being Needed""",8,17.78%,45,
Twiggie Bop,6,13.33%,45,HM
Friendship Is Magic || Down To The Second,4,8.89%,45,
♜ Human Cozy Glow ♖,4,8.89%,45,
Derpy Hooves Vs Ebony Dark'ness Dementia Raven Way - Rap Battle (Animation Vs Anything: Ch. Ii),4,8.89%,45,HM
Magic Lesson Ventriloquisim And Magiswords,4,8.89%,45,
What Your Pony Waifu Says About You (In 4 Words),3,6.67%,45,
Could Twilight Sparkle Still Be Around In Mlp G5??,3,6.67%,45,
Numb | My Little Pony,3,,,
Cursed Pony Magic: Discord,3,,,
Mane Six Middle (Pony Middle Compilation),3,,,
Zack Snyder'S My Little Pony | Fanmade Trailer | Hbo Max,2,,,
"Ace Analyst: Scootaloo'S ""Real"" Parents",2,,,
"My Little Fanfic: Bloopers Are Fabulous! (130,000 Subscribers Special)",2,,,
World Of Equestria - Equestria At War Lore,2,,,
Human Cozy Glow,2,,,
"""Marry Me Fluttershy!"" | Fluttercord Animatic",2,,,
Pony Pony Pony Pony But There's Only Maud,2,,,
So You Like Ponies? Name Every One,2,,,
"[Pmv] I Really, Really, Really Like This Image",2,,,
Flutterstache,2,,,
Abnormality Dancing Girl Feat.Twilight Sparkle [Amv],2,,,
【Mlp】The Clocktower Trailer 2,2,,,
Mlp Ocs Karma Animation Meme,2,,,
Analyzing The New Mane 5'S Cutie Marks,1,,,
I'M In Love With An Imposter - Fluttercord Pmv,1,,,
[Sfm\Mlp\Meme] Queen Chrysalis Anger Management Probation,1,,,
"So, You’Re The New Replacement...[Sfm] [Mlp]",1,,,
Koron Korak - Brony Flag [Epic Short Intense],1,,,
"Mlp:Fim The Official Emerald💚🎀💜Joy - Tribute 4 - 150,000 Subscriber Special - Break My Stride",1,,,
Into The Mlp Multiverse,1,,,
Sunshine Girl [Flutter-Centric Pmv,1,,,
"My Voice"" Demo Performance - Everfree Northwest 2019",1,,,
Pmv: Gypsy,1,,,
[Sfm] Fluttershy Night Funkin’,1,,,
My Little Pony Re-Imagined: Rarity,1,,,
Musician Reacts To Welcome To The Show - Mlp: Equestria Girls,1,,,
Mlp:Princess Flurry Heart,1,,,
What What Your Pony Waifu Says About You (In 4 Words),1,,,
"""My Voice"" Demo Performance - Everfree Northwest 2019",1,,,
My Little Tangled: Nothing Left To Lose,1,,,
Pony Tales [Mlp Fanfic Readings] 'Birthday Blues And Oranges' By Twinkletail (Romance - Appledash),1,,,
