Starlight's World [Part 1],39,76.47%,51,Tie determined randomly
​​My Dog Celestia,39,76.47%,51,Tie determined randomly
Mane Power,23,45.10%,51,Tie determined randomly
Paper Derpy's First Movie ~Chapter 5~,23,45.10%,51,Tie determined randomly
Pmv | Feels Like A Dream,20,39.22%,51,Tie determined randomly
Bronies React: Season 1 Episode 1 Mlp:Fim - Friendship Is Magic,20,39.22%,51,Tie determined randomly
Six Ponies Flying In A Pink Hot Air Balloon,17,33.33%,51,Tie determined randomly
Mlp Baby Animation “Izzy Learns Magic” (My Little Pony: A New Generation),17,33.33%,51,Tie determined randomly
Pmv / Mlp:Fim / Wolf Bite,15,29.41%,51,
My Little Pinkie Pie,11,21.57%,51,
Dj Starlight,10,19.61%,51,
Retribution Mlp Short (Emotional),8,15.69%,51,HM
Little Dark Age - Mlp:Fim,7,13.73%,51,HM
Hell To Your Doorstep - Reprise || Animatic (Ink Potts Tribute),7,13.73%,51,
[Fnf] Pinkie Pie (Bbpanzu),5,9.80%,51,
"Lonely Opera House || Mlp Animation [By 紫色的聪明, 碳C234]",5,9.80%,51,
Starlight Attends Hive High 🌟,5,9.80%,51,
If Discord Was A Human..,5,9.80%,51,
All Of The Aloe And Lotus || Mlp:Fim,5,9.80%,51,
Mlp G5 Op Animatic (Fan Made),4,7.84%,51,
Unnecessary Censorship | My Little Pony: Friendship Is Magic,4,7.84%,51,
Mlp The Hole Animatic,4,7.84%,51,
The New Ponyville - 360°,4,7.84%,51,
The 6 Types Of Bronies Who Watched My Little Pony: A New Generation,4,7.84%,51,
Equestria - Main Trailer [1917 Style],3,5.88%,51,
Mlp Baby Animation “Izzy Learns Magic”,3,,51,
Bully Maguire Torments The Mane 6,2,,51,
Dimensional Shift - Update 2,2,,51,
Quick Vid: My Little Pony: A New Generation (Shut Up Don'T Judge Me),2,,51,
"My Little Portal - ""Thank You"" Trailer",2,,51,
"My Little Pony: A New Generation ""Heart Of Glass"" Trailer",2,,51,
Let Us Adore You [Animation Meme/ Flipaclip],2,,51,
Why Pony Life Discord Still Sucks,2,,51,
