The Princess Of Evil [Animation],40,81.63%,49,
Paper Ponies - How Discord Got A Dress,36,73.47%,49,
Different View Of Light: Wake Up!,19,38.78%,49,
Sfm Ponies Animation - Pinkie Logic (Comedy),18,36.73%,49,
【Animation】Bonnie // Pmv By Nootaz,17,34.69%,49,
Euphoria [Pmv],14,28.57%,49,
The Great War. [Fallout Equestria] (8K),13,26.53%,49,Tie determined randomly by computer.
Cadence And Shining Armor - Neigh Anything [Animation],13,26.53%,49,Tie determined randomly by computer.
Twiggly Highway Star,13,26.53%,49,Tie determined randomly by computer.
Mlp Babies - Fluttershy's First Pet - Princess Cadence's Babysitting Chronicles,12,24.49%,49,
Friendship Shenanigans [Ponysona Animatic],11,22.45%,49,
Which Pony Is Strongest?,11,22.45%,49,HM.
Equestria's Ladybug Mystery 🐞,8,16.33%,49,
Fluttershy & Discord'S Date [Mlp Sfm],8,16.33%,49,
Neil Cicierega - The Starting Line Pmv,8,16.33%,49,EFNW HM.
My Little Pony The Failure Of Parents,8,16.33%,49,
Pmv: Your Horoscope For Today,6,12.24%,49,EFNW HM.
All Of The First And Last Lines (Of Every Notable Character) || Version 1 || Mlp:Fim,6,12.24%,49,
[Sfm Ponies] How To Talk To Your Introvert,6,12.24%,49,
[Ytpmv] Celestia's Tico Tico,6,12.24%,49,
The Other Sunset Shimmer 🌅,5,10.20%,49,
Sunny Unboxes A New Toy For Her Collection! [Mlp G5 Fan-Animatic],5,10.20%,49,
Discord Visited The Human World,5,10.20%,49,
Unconventional: A Documentary About The Conventions That Made Friendship Magic,4,8.16%,49,HM.
Every Time Pony Is Said On My Little Pony: Friendship Is Magic S1-9 (Supercut),4,8.16%,49,
Fluffy-Dreaming Pony Girl Feat. Buddhist Pinkie Pie [Amv],4,8.16%,49,
Tempest Shadow || Control,4,8.16%,49,
Pmv - Waste (Efnw Inaugural 2021 Spotlight Position),4,8.16%,49,EFNW HM.
Jhaller'S Top 101 Pony Videos Of 2010-2020,4,,49,
Mlp:Fim / Pmv /《The Milky Way And The Stars》,3,,49,
[Sfm] I Just Wanna Eat,3,,49,
"Every Time Applejack Says ""Apples"" | My Little Pony: Friendship Is Magic",3,,49,
Paper And Ink: Interlude #1- All Eyes On Me,3,,49,
Disco Alien'S Attack (By Slybot Animation),3,,49,
Rainbow Dash Always Dresses In Style,3,,49,
How Did Mordetwi Happen?,2,,49,
History Repeats: Episode 02 - Storybook Monsters [Full Cast Audio Drama],2,,49,
Shunran (春嵐) || Rainbow Dash-Centric Mlp Animatic,2,,49,
[Sfm] Best Pinkie Pie Video | 18 Mne Uzhe,2,,49,
Legacy - Songbird Choir - Pmv,2,,49,
Mlp: Love In Kindness Episode 6 (The Clue),2,,,
A Trailer,2,,,
Zack Snyders My Little Pony | Fanmade Teaser | Hbo Max,1,,,
The Other Sunset Shimmer,1,,,
Explaining My Little Pony Badly,1,,,
Cinemare Sins: Everything Wrong With Applejack'S Day Off,1,,,
Five Nights At Aj'S - Five Nights At Freddy'S 4 [Miatriss] [Mlp Fnaf] [Mlp Sfm] (Finish Version),1,,,
[Sfm] Animating Your Comment,1,,,
"""Begin Again"" (A Song For Mlp: Gen5)",1,,,
Mordetwi Magic - Friday Night Funkin' Mod,1,,,
My Little Pony - Giggle At The Ghostly - Mini Drum Cover By Drumstick Pony,1,,,
Pl The Princess Of Evil,1,,,
Life'S A Breeze Episode 7 Growing Feelings,1,,,
"Mlp Gen 5 Trailer Reaction With Blissy, Will & Jasper :)",1,,,
Pmv - When She Begins,1,,,
Sfm Awaken The Goddesses,1,,,
Flutter Night Funkin' (Wip),1,,,
Meridian: A Pmv Series,1,,,
